"","V11","V207","V210","V223","V323","V375","V465","V533","V534","V535","V551","V555","V573","V661","V686","V754","V800","V1001","V1112","V1215","V1288","V1293","V1392","V1448","V1572","V1635","V1687","V1731","V1733","V1734","V1824","V1875","V2242","V2296","V2448","V2819","V2850","V2859","V2882","V2909","V2930","V2975","V3019","V3045","V3056","V3058","V3059","V3060","V3061","V3173","V3214","V3236","V3237","V3324","V3339","V3402","V3405","V3443","V3472","V3489","V3717","V3729","V3733","V3734","V3736","V3740","V3743","V4019","V4020","V4021","V4022","V4063","V4081","V4086","V4097","V4118","V4408","V4863","V4887","V4983","V4993","V4996","V5023","V5024","V5067","V5084","V5091","V5094","V5099","V5102","V5104","V5108","V5117","V5130","V5209","V5242","V5388","V5465","V5542","V5588","V5868","V5911","V6089","V6153","V6198","V6208","V6220","V6320","V6322","V6421","V6423","V6461","V6481","V6497","V6513","V6542","V6570","V6741","V6745","V6782","V6873","V7013","V7104","V7105","V7118","V7228","V7229","V7249","V7333","V7340","V7437","V7533","V7566","V7605","V7606","V7616","V7769","V7772","V7787","V7789","V7800","V7849","V7871","V7886","V7887","V7890","V8278","V8313","V8317","V8473","V8570","V8919","V8969","V9046","V9078","V9088","V9228","V9300","V9315","V9318","V9354","V9472","V9689","V9954","V9976","V10038","V10249","V10338","V10366","V10654","V10656","V10662","V10663","V10733","V10735","V10807","V10811","V10905","V11042","V11097","V11180","V11185","V11280","V11415","V11619","V11652","V12239","V12243","V12248","V12297","V12405","V12449","V12508","V12509","V12588","V12620","V12638","V12676","V12712","V12731","V12762","V12853","V12922","V13019","V13030","V13033","V13041","V13082","V13083","V13084","V13108","V13149","V13165","V13267","V13314","V13323","V13387","V13613","V13616","V13621","V13640","V13772","V13789","V13823","V13920","V14003","V14208","V14264","V14265","V14266","V14267","V14268","V14388","V14393","V14466","V14627","V14628","V14632","V14633","V14634","V14636","V14639","V14641","V14642","V14645","V14653","V14654","V14658","V14668","V14670","V14671","V14672","V14676","V14677","V14678","V14681","V14683","V14684","V14685","V14703","V14706","V14707","V14708","V14710","V14713","V14714","V14716","V14717","V14718","V14721","V14722","V14724","V14727","V14728","V14732","V14734","V14735","V14747","V14748","V14873","V14883","V14999","V15001","V15070","V15198","V15210","V15212","V15217","V15223","V15354","V15613","V15621","V15623","V15635","V15639","V15749","V15759","V16055","V16056","V16057","V16058","V16135","V16174","V16318","V16346"
"1659",0,17,56,2,0,3,0,0,0,1,0,0,0,0,6,0,0,1,0,3,5,2,1,3,3,1,1,0,0,0,0,0,0,0,0,4,5,1,1,0,0,0,0,1,1,30,0,123,34,0,1,0,0,1,0,0,5,3,92,3,0,0,88,6,0,20,0,131,113,15,2,0,0,0,4,0,1,0,0,0,45,5,0,0,4,2,2,1,1,1,4,1,3,0,6,1,1,4,1,1,1,0,0,2,1,1,0,21,38,0,0,1,6,2,1,2,11,0,0,1,4,0,0,0,2,0,0,0,1,0,0,4,7,1,0,0,0,1,2,4,0,0,0,1,2,1,3,1,1,1,0,2,2,2,0,6,1,0,1,0,3,0,0,2,0,2,0,0,0,2,0,0,8,0,0,4,0,3,5,0,4,1,0,0,1,3,3,2,0,0,0,1,0,0,0,0,1,1,0,1,2,2,40,3,1,6,0,4,8,1,0,1,0,1,1,0,0,68,96,6,2,5,0,0,0,1,2,51,3,0,0,0,1,2,10,27,5,15,13,0,10,8,4,5,5,5,3,14,3,20,5,1,7,17,0,12,13,0,4,3,13,3,6,6,16,5,15,7,1,4,7,5,5,13,1,3,6,7,11,4,31,0,1,2,1,0,1,19,2,3,0,2,3,1,0,0,1,3,1,0,0,2,1,18,0
"1660",6,12,77,3,0,4,0,0,0,0,0,0,0,1,0,0,3,1,0,1,1,1,5,1,2,0,1,2,0,0,1,1,0,0,1,3,4,9,0,0,0,1,1,1,0,13,0,78,39,0,3,0,0,5,0,2,0,7,33,0,1,0,38,7,0,16,0,110,139,25,1,2,0,0,1,0,0,0,0,7,50,2,0,0,3,1,2,1,2,0,3,1,1,0,3,0,1,7,1,0,0,1,0,0,1,1,1,30,3,0,0,3,7,1,0,0,2,2,0,1,2,0,0,0,1,0,4,0,1,0,0,0,6,1,0,3,0,2,2,20,1,0,0,2,5,0,2,1,1,0,2,1,3,8,0,9,3,4,2,0,4,1,0,2,0,3,1,0,0,0,1,0,3,1,0,1,0,1,0,0,0,0,0,0,2,7,2,1,0,0,5,0,0,0,1,0,0,0,5,1,0,0,21,1,2,4,1,2,9,3,0,1,0,1,0,0,0,95,188,3,0,2,2,0,1,2,1,431,62,1,0,6,2,6,8,24,2,18,28,4,17,10,3,2,1,3,12,6,3,25,4,1,7,19,1,14,13,3,14,5,11,2,9,6,7,14,19,11,2,5,8,7,7,10,4,5,9,20,14,7,71,0,0,1,0,1,0,55,2,12,2,0,2,1,4,2,3,4,1,0,0,5,2,23,0
"1661",0,33,44,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,3,10,3,3,0,0,0,3,0,20,1,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,9,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,5,0,0,3,1,4,0,18,24,1,0,0,17,0,0,270,0,0,0,14,0,14,0,0,0,1,6,0,0,0,0,5,0,0,0,0,0,0,0,22,1,0,0,0,1,0,0,3,0,0,8,0,0,0,0,3,0,0,1,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,3,1,0,4,0,0,1,0,2,3,0,0,4,0,0,8,4,0,11,0,14,0,3,0,0,0,0,0,0,0,1,8,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,2,1,0,14,4,6,11,1,13,2,3,3,2,1,8,7,5,25,8,3,0,15,5,15,10,1,1,4,13,4,4,4,7,3,9,7,3,4,0,13,9,6,2,5,5,9,7,0,1,1,15,0,0,3,0,0,0,0,1,0,1,2,3,0,3,2,1,1,3,0,0,0,0
"1662",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,2,1,1,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,1,5,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,17,0,0,0,0,1,3,21,0,1,0,14,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,4,0,0,0,0,0,0,116,31,2,0,0,3,2,0,0,0,0,0,6,0,2,0,0,1,3,3,0,0,1,1,5,0,1,0,0,0,5,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,1,2,0,2,2,0,3,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,2,0,1,5,1,0,0,0,0,0,1,0,0,14,3,12,13,2,7,3,1,3,5,3,9,14,3,18,2,1,3,19,3,8,10,0,3,5,11,2,2,6,1,3,5,6,1,1,4,13,9,10,0,5,4,3,3,0,12,0,7,0,0,2,0,0,1,1,1,0,0,1,0,1,0,0,1,0,2,28,0,0,0
"1663",0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0,0,2,3,1,0,0,0,1,0,0,0,0,10,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,3,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,13,2,0,2,8,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,5,0,0,0,0,0,0,3,4,0,0,0,7,1,0,0,0,1,0,1,0,0,0,0,2,9,1,0,1,0,0,8,0,2,2,0,2,5,2,12,1,0,9,0,0,4,6,0,3,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,0,0,1,0,0,3,0,0,2,1,0,0,4,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,2,1,3,4,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,1,16,4,14,7,2,9,6,1,5,10,5,1,5,0,8,1,4,5,11,3,6,7,4,1,1,6,0,4,1,6,4,10,8,1,3,7,7,6,7,0,5,3,5,4,0,0,0,0,0,0,1,0,0,0,2,1,0,0,2,2,0,1,0,1,0,0,1,4,0,0
"1664",0,0,2,1,0,2,0,2,0,0,0,0,0,0,3,0,0,2,1,0,3,4,5,0,1,1,0,1,4,0,8,0,0,0,0,0,0,8,0,0,0,0,1,4,0,0,0,0,1,0,6,0,0,0,0,1,0,3,1,0,2,4,0,0,0,0,1,3,0,0,0,0,0,48,0,0,0,0,1,1,20,2,0,0,6,0,0,0,1,0,0,0,3,0,4,3,0,2,2,10,4,0,0,0,0,0,0,16,3,0,0,0,21,0,0,0,0,0,0,1,0,1,0,0,5,8,2,0,0,1,1,5,0,1,1,1,0,6,1,0,0,0,0,0,64,0,0,1,1,0,1,0,0,0,0,0,5,1,1,2,1,0,0,4,0,0,0,0,2,0,0,0,1,0,0,0,2,1,0,0,0,10,0,7,0,0,0,1,0,0,1,0,0,0,5,0,0,2,0,1,0,1,2,14,1,0,0,1,0,0,2,2,1,5,1,0,0,0,1,0,0,0,0,0,0,4,2,0,1,0,0,0,0,3,0,9,11,18,8,0,16,20,2,3,9,8,15,6,2,26,10,5,5,11,3,13,8,2,8,8,17,2,13,6,12,14,13,1,3,4,6,18,19,20,2,12,5,13,15,0,0,0,0,1,0,1,0,0,0,0,2,0,0,2,0,1,0,3,3,0,0,4,0,0,0
"1665",0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,2,0,1,0,3,6,2,0,0,0,0,0,0,0,0,2,7,0,0,1,0,0,0,0,0,0,0,0,5,4,2,4,4,0,0,6,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3,23,0,0,0,10,0,0,0,0,6,0,1,4,0,5,0,0,0,0,0,10,0,4,0,0,0,0,6,24,13,1,0,38,0,1,0,1,1,0,32,0,3,0,0,0,11,2,0,1,3,0,0,1,0,2,0,0,4,5,0,0,27,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,5,0,0,0,1,0,0,2,0,5,0,0,0,9,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,0,4,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,21,10,16,13,1,12,4,4,1,5,2,29,33,5,13,5,5,6,55,3,19,19,6,7,5,20,5,13,12,5,4,18,8,1,12,8,17,14,16,2,5,19,12,13,0,0,0,3,0,2,2,0,0,0,2,2,0,1,2,1,0,0,3,1,0,2,0,0,0,0
"1666",0,21,48,0,5,0,0,0,1,0,0,1,0,0,0,0,0,3,1,17,3,2,3,0,0,0,1,3,3,0,0,0,0,0,0,1,0,0,2,0,0,0,1,3,0,1,0,0,0,0,8,1,0,1,3,0,0,3,0,0,1,0,0,0,0,1,16,1,0,0,0,0,0,0,3,0,0,0,0,2,16,0,1,0,17,0,0,1,0,4,0,0,1,0,3,0,1,0,3,2,3,0,1,0,0,0,0,5,28,1,1,1,45,2,0,0,0,2,0,48,0,1,0,0,0,5,4,0,5,3,0,0,0,1,0,3,1,1,1,2,0,74,0,0,26,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,1,5,0,1,1,0,6,0,7,0,9,0,2,0,0,1,0,0,0,2,0,0,0,0,0,1,1,1,0,4,0,0,2,0,0,0,3,3,0,5,0,2,0,0,0,0,2,0,0,13,6,7,15,3,7,8,3,2,7,3,5,29,3,9,6,4,4,25,3,9,4,0,10,0,11,4,9,6,6,9,10,3,2,3,3,8,10,17,2,0,4,12,1,0,0,3,1,0,1,1,0,0,0,0,1,0,2,0,5,5,1,1,2,1,2,11,0,0,0
"1667",0,3,9,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,6,0,2,0,0,0,0,0,0,2,1,0,4,13,7,0,1,1,3,4,1,33,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,2,2,22,0,0,0,4,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,4,0,0,1,0,1,0,9,9,2,0,0,8,2,0,354,0,0,0,16,0,10,0,0,2,2,5,0,1,0,0,9,1,0,0,3,1,2,0,0,1,0,0,0,11,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,1,0,1,1,0,0,0,2,1,0,5,1,0,13,5,15,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,6,1,0,15,0,10,6,0,0,1,5,7,5,1,17,3,0,0,3,1,13,2,0,3,2,8,3,5,4,8,2,4,2,4,3,3,12,8,3,0,2,0,3,8,0,0,2,5,0,0,3,6,0,0,0,0,0,0,1,0,0,2,0,0,1,2,7,0,0,0
"1668",0,1,14,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4,0,0,1,6,0,1,0,3,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,6,1,0,2,1,0,0,0,0,1,1,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,4,0,0,0,2,1,2,0,1,0,4,0,0,0,1,2,4,0,0,1,0,2,0,5,15,1,0,0,6,3,0,0,2,0,0,6,0,0,0,0,5,6,1,0,1,4,1,4,0,1,1,0,1,5,3,0,0,111,0,0,10,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,5,2,0,3,0,0,0,0,0,3,0,0,1,1,0,8,3,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,4,0,1,0,0,0,0,0,0,1,3,0,1,0,1,0,0,0,0,5,1,0,8,4,8,8,0,4,7,2,2,1,7,14,8,2,24,4,0,3,25,1,7,8,3,3,5,6,1,8,2,6,15,4,1,3,1,3,14,14,9,1,2,3,13,8,1,12,1,9,1,1,1,0,0,0,0,3,0,1,0,1,1,0,2,0,0,1,3,0,0,0
"1669",0,5,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,20,0,1,0,0,1,2,0,0,0,0,0,0,0,0,3,12,0,0,1,0,0,0,0,0,2,0,0,1,15,10,1,1,0,0,2,0,33,0,5,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1,1,23,0,0,0,9,2,0,0,0,0,2,0,0,2,2,0,1,0,0,1,5,0,1,0,0,2,0,23,38,6,1,0,15,0,0,278,0,2,0,6,0,3,0,0,0,3,2,0,2,1,0,9,0,0,0,1,0,5,2,4,0,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,4,0,3,2,0,0,0,0,4,1,0,0,3,2,1,6,3,0,13,1,8,0,7,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,1,0,7,10,10,14,0,18,1,4,1,6,6,13,13,3,15,5,3,7,21,5,14,9,0,7,9,17,3,6,8,7,8,6,1,0,4,5,19,6,6,3,6,6,5,9,1,0,3,10,0,0,2,31,0,0,0,0,0,3,0,2,0,1,1,3,1,5,9,0,3,2
"1670",0,2,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,1,1,0,4,4,0,1,3,2,0,2,0,0,0,3,1,0,0,0,4,0,2,1,0,0,0,0,1,0,0,0,0,0,48,0,0,0,4,0,1,0,3,6,1,0,3,0,8,0,0,0,0,0,5,0,0,0,0,0,0,8,22,14,0,0,38,1,0,1,0,1,0,47,0,2,0,0,0,8,0,0,1,5,0,1,0,2,0,0,2,6,1,0,3,50,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,1,0,1,1,2,0,6,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,2,0,9,0,0,1,0,0,0,1,0,1,6,1,5,1,0,0,0,2,0,0,21,7,19,24,3,13,7,5,2,9,3,11,24,3,18,3,1,13,21,7,13,20,3,6,6,12,10,9,10,14,4,14,7,0,7,3,23,5,16,1,3,9,22,9,1,3,0,2,0,0,1,0,0,0,1,2,0,0,0,3,0,0,2,1,0,4,0,0,1,0
"1671",0,13,75,2,0,0,0,0,0,0,0,3,0,3,1,0,0,2,5,0,1,1,3,0,1,0,3,1,0,1,0,2,0,0,0,1,7,2,0,0,0,0,1,6,1,50,4,171,48,0,1,0,0,0,1,2,3,0,21,1,0,3,92,11,0,54,0,98,116,6,3,0,0,2,0,0,0,0,2,1,66,1,1,0,10,0,0,0,1,2,0,0,1,4,3,0,0,4,0,0,3,0,0,0,0,0,0,32,13,0,0,2,4,1,0,0,0,2,1,2,2,0,0,1,3,2,4,0,1,0,1,0,1,3,1,0,1,3,11,5,1,0,3,1,6,1,6,0,0,2,0,0,6,4,1,9,0,0,2,0,2,1,0,0,1,5,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,3,0,2,0,1,0,3,0,0,1,1,0,0,0,2,0,2,0,0,1,0,64,1,1,0,3,20,8,4,2,0,2,2,1,0,0,76,219,9,0,4,0,0,1,2,1,112,21,0,0,1,0,1,5,26,4,17,22,4,11,9,4,0,5,3,5,18,3,16,3,2,5,25,6,12,12,0,14,3,22,5,14,8,7,4,12,4,1,6,7,9,10,8,0,12,11,22,7,5,11,0,0,2,0,1,0,31,3,7,6,0,1,1,2,0,0,0,3,1,0,14,1,18,0
"1672",0,7,64,4,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,1,0,8,0,1,0,0,1,0,4,0,1,0,0,2,0,1,1,3,0,0,0,0,2,0,0,0,0,0,0,1,3,8,1,0,0,3,2,0,11,0,1,1,0,0,0,4,0,1,0,0,0,0,2,1,0,0,0,0,1,11,1,0,0,4,0,0,0,0,1,0,0,2,5,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,4,1,0,4,0,0,198,0,0,0,18,0,4,0,0,1,7,3,0,0,2,0,3,0,1,0,0,1,3,1,23,0,0,0,0,29,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,8,3,0,0,0,1,0,0,3,1,0,9,5,0,0,11,0,0,0,1,4,0,0,1,0,0,0,0,0,0,1,2,5,0,0,5,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,0,0,2,8,5,9,2,6,6,2,1,4,1,7,3,0,8,3,1,1,16,2,4,1,2,6,5,4,3,3,4,4,1,7,1,2,1,2,4,6,4,0,3,4,6,5,0,0,14,5,0,0,0,0,0,0,7,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0
"1673",0,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,8,7,2,2,2,0,1,0,0,0,2,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,32,0,0,0,9,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,2,8,0,1,0,2,2,0,0,0,1,0,17,0,0,0,0,0,3,3,0,0,0,0,1,0,2,1,0,9,10,14,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,1,4,0,8,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,3,5,0,0,0,1,0,0,0,0,0,0,0,16,4,13,11,0,8,6,3,0,3,4,8,21,1,10,3,3,9,10,6,14,11,0,6,3,9,5,9,4,4,6,9,9,3,6,6,15,12,12,0,5,7,8,13,0,2,3,7,0,0,0,2,0,0,0,1,0,0,0,4,0,1,1,0,0,5,0,0,0,0
"1674",1,5,39,1,0,1,0,3,8,2,1,0,1,2,0,0,1,0,1,0,0,4,5,0,0,0,0,0,2,1,1,0,1,0,0,5,9,4,0,0,1,1,0,2,0,31,3,145,44,0,2,0,0,0,1,1,0,1,108,0,3,2,32,10,0,32,0,119,67,13,3,1,0,4,0,0,2,0,1,1,39,1,1,0,3,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,1,2,0,1,0,0,2,45,74,0,0,1,3,3,2,0,2,0,2,0,8,0,0,0,3,1,3,0,2,1,1,1,0,1,0,1,2,2,2,1,0,0,0,0,3,0,4,0,0,1,0,1,1,2,0,5,2,0,1,0,0,0,0,1,1,0,0,0,0,2,12,11,2,0,0,0,2,2,0,2,1,2,0,3,0,1,2,4,0,0,1,0,0,0,0,2,0,0,0,0,1,0,42,0,0,4,0,7,6,4,0,1,0,4,0,0,0,127,181,4,0,2,2,0,3,3,0,185,16,0,0,0,0,0,2,36,1,17,15,1,12,14,2,2,6,5,11,9,1,18,4,2,5,19,13,10,11,2,8,1,22,2,8,5,13,8,25,5,6,5,8,16,12,12,0,6,11,12,4,0,0,0,0,0,0,0,0,7,2,0,1,0,0,2,2,1,1,5,2,0,1,26,1,42,0
"1675",0,5,12,2,0,2,1,0,0,0,0,1,0,0,6,1,0,1,0,0,1,4,7,0,1,0,1,0,3,1,6,0,0,0,0,0,0,5,2,0,0,0,1,2,0,0,0,0,0,0,0,11,0,0,0,0,1,0,1,10,0,1,1,0,0,0,8,0,2,1,0,0,0,109,4,0,0,0,0,3,14,0,0,0,2,0,1,1,1,1,0,0,0,1,4,1,0,0,1,2,5,0,0,0,1,3,0,11,14,1,0,1,9,0,0,78,0,2,0,4,0,3,0,0,3,4,4,0,2,1,3,8,0,0,0,2,3,2,0,12,2,0,0,3,5,2,0,0,0,0,7,3,0,0,0,0,0,0,1,0,2,1,0,1,0,2,0,0,0,2,0,0,3,0,3,4,0,0,0,0,0,0,0,2,0,0,2,1,0,2,4,0,6,3,0,0,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,7,0,3,0,0,1,0,0,0,1,0,0,4,1,0,0,0,0,0,5,1,0,11,2,11,17,5,2,7,5,6,6,4,11,9,3,16,7,4,2,17,2,16,8,1,6,6,8,3,7,2,8,10,10,4,2,6,0,16,6,22,0,6,2,6,17,0,0,3,4,0,0,0,2,2,0,1,0,0,1,2,1,0,1,0,0,0,1,2,2,0,0
"1676",0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,3,5,5,2,1,0,1,3,0,1,1,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,29,1,0,0,6,0,1,0,2,1,1,0,0,1,0,0,0,0,0,3,5,0,0,1,0,0,0,12,16,3,0,0,20,2,0,0,0,2,1,47,0,2,0,0,2,5,1,0,1,3,1,5,0,0,0,1,1,3,1,0,0,15,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,6,0,0,0,1,3,0,4,3,0,9,0,0,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,2,1,1,2,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,14,6,15,20,1,9,10,4,3,8,2,15,22,5,18,3,1,5,33,4,12,10,3,9,5,9,8,7,5,7,8,13,5,1,5,5,25,4,15,2,1,11,12,4,0,0,4,5,0,0,0,0,0,0,1,2,0,0,3,5,0,0,1,1,0,2,5,0,0,49
"1677",0,8,37,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,19,0,0,1,1,2,2,2,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,5,7,4,4,2,3,4,8,0,20,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,1,1,17,0,0,0,3,2,0,0,1,3,1,1,1,3,3,0,0,0,1,1,1,1,0,0,0,7,0,2,16,5,0,1,10,0,0,193,0,0,1,3,0,9,0,0,0,2,3,0,4,0,0,16,0,2,0,1,3,6,5,13,0,0,0,0,1,0,0,0,1,0,9,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,1,0,1,6,3,0,6,1,1,0,2,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,0,1,0,3,0,13,6,8,11,2,10,11,5,2,1,6,9,8,1,12,3,5,1,10,1,16,5,1,8,4,12,2,6,4,9,3,7,6,1,3,3,14,12,20,0,5,4,13,10,2,40,7,11,0,4,0,35,2,0,3,2,0,0,2,0,0,1,1,2,0,1,0,0,7,0
"1678",0,7,12,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,1,1,3,2,0,0,1,1,2,0,0,0,1,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,5,1,0,3,2,0,0,3,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,46,1,0,0,4,0,0,1,0,2,2,0,2,9,4,0,0,0,0,0,7,0,0,1,1,0,0,12,19,1,0,0,25,0,0,30,0,0,1,17,0,3,0,0,2,12,8,0,1,1,0,1,3,5,1,0,3,7,2,5,2,0,1,1,1,0,0,1,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,4,3,0,0,1,1,0,3,2,0,6,1,0,0,6,0,0,1,0,0,0,0,0,5,0,0,0,0,1,1,4,5,1,3,0,0,0,0,0,0,6,0,0,1,0,2,0,0,0,0,4,0,0,13,11,29,29,6,7,15,2,3,11,6,14,16,1,29,8,2,2,16,2,14,19,4,11,12,17,2,18,3,13,14,26,10,3,12,7,23,12,17,1,7,16,15,9,0,1,0,0,0,1,0,3,0,0,1,2,0,2,0,1,0,0,2,1,0,2,3,0,0,0
